timestamp,op,latency_ms,error
2026-09-22T21:24:19.941742+00:00,point_read,406.9,
2026-09-22T21:24:20.330108+00:00,write,388.4,
2026-09-22T21:24:20.676741+00:00,point_read,346.1,
2026-09-22T21:24:21.594084+00:00,scan_read,917.3,
2026-09-22T21:24:21.921420+00:00,point_read,327.3,
2026-09-22T21:24:22.369969+00:00,scan_read,448.5,
2026-09-22T21:24:22.600586+00:00,point_read,230.6,
2026-09-22T21:24:23.033111+00:00,write,432.5,
2026-09-22T21:24:23.266780+00:00,point_read,233.7,
2026-09-22T21:24:23.492417+00:00,point_read,225.6,
2026-09-22T21:24:23.826250+00:00,write,333.8,
2026-09-22T21:24:24.215655+00:00,write,389.4,
2026-09-22T21:24:24.988035+00:00,scan_read,772.4,
2026-09-22T21:24:25.407880+00:00,point_read,419.4,
2026-09-22T21:24:26.025221+00:00,write,617.3,
2026-09-22T21:24:26.923896+00:00,scan_read,898.7,
2026-09-22T21:24:27.512335+00:00,point_read,588.4,
2026-09-22T21:24:28.014089+00:00,write,501.8,
2026-09-22T21:24:28.686587+00:00,scan_read,672.5,
2026-09-22T21:24:29.306213+00:00,scan_read,619.6,
2026-09-22T21:24:30.054642+00:00,point_read,748.4,
2026-09-22T21:24:30.433929+00:00,point_read,379.3,
2026-09-22T21:24:30.826428+00:00,point_read,392.5,
2026-09-22T21:24:31.269284+00:00,point_read,442.9,
2026-09-22T21:24:31.828127+00:00,write,558.8,
2026-09-22T21:24:32.838013+00:00,scan_read,1009.9,
2026-09-22T21:24:33.334604+00:00,point_read,496.6,
2026-09-22T21:24:33.746701+00:00,point_read,412.1,
2026-09-22T21:24:34.236597+00:00,write,489.9,
2026-09-22T21:24:34.728462+00:00,write,491.9,
2026-09-22T21:24:35.044633+00:00,point_read,316.2,
2026-09-22T21:24:35.441491+00:00,point_read,396.3,
2026-09-22T21:24:35.875326+00:00,write,433.8,
2026-09-22T21:24:36.368064+00:00,point_read,492.7,
2026-09-22T21:24:37.028749+00:00,write,660.7,
2026-09-22T21:24:37.623881+00:00,scan_read,595.1,
2026-09-22T21:24:37.999440+00:00,point_read,375.6,
2026-09-22T21:24:38.459614+00:00,write,459.6,
2026-09-22T21:24:38.807015+00:00,point_read,347.4,
2026-09-22T21:24:39.189093+00:00,write,382.1,
2026-09-22T21:24:39.488105+00:00,point_read,299.0,
2026-09-22T21:24:39.933483+00:00,write,445.4,
2026-09-22T21:24:40.429104+00:00,scan_read,495.6,
2026-09-22T21:24:40.703567+00:00,point_read,274.5,
2026-09-22T21:24:41.139078+00:00,write,435.0,
2026-09-22T21:24:41.470763+00:00,point_read,331.7,
2026-09-22T21:24:41.838801+00:00,point_read,368.0,
2026-09-22T21:24:42.113150+00:00,point_read,274.3,
2026-09-22T21:24:42.491925+00:00,write,378.8,
2026-09-22T21:24:43.167233+00:00,scan_read,675.3,
2026-09-22T21:24:43.587273+00:00,write,420.0,
2026-09-22T21:24:43.880542+00:00,write,293.3,
2026-09-22T21:24:44.184713+00:00,write,304.2,
2026-09-22T21:24:44.589523+00:00,scan_read,404.8,
2026-09-22T21:24:45.006241+00:00,scan_read,416.7,
2026-09-22T21:24:45.228878+00:00,point_read,222.1,
2026-09-22T21:24:45.689567+00:00,scan_read,460.7,
2026-09-22T21:24:46.306925+00:00,scan_read,617.1,
2026-09-22T21:24:46.928113+00:00,scan_read,620.7,
2026-09-22T21:24:47.221109+00:00,point_read,293.0,
2026-09-22T21:24:47.524300+00:00,point_read,303.2,
2026-09-22T21:24:48.341169+00:00,scan_read,816.9,
2026-09-22T21:24:48.773853+00:00,write,432.7,
2026-09-22T21:24:49.108779+00:00,point_read,334.9,
2026-09-22T21:24:49.508917+00:00,write,400.1,
2026-09-22T21:24:50.070139+00:00,point_read,560.7,
2026-09-22T21:24:50.507355+00:00,point_read,437.2,
2026-09-22T21:24:50.872406+00:00,point_read,365.1,
2026-09-22T21:24:51.347933+00:00,write,475.5,
2026-09-22T21:24:51.796192+00:00,write,448.3,
2026-09-22T21:24:52.363947+00:00,write,567.8,
2026-09-22T21:24:52.812015+00:00,point_read,448.1,
2026-09-22T21:24:53.300736+00:00,write,488.7,
2026-09-22T21:24:53.638595+00:00,point_read,337.9,
2026-09-22T21:24:54.156299+00:00,point_read,517.2,
2026-09-22T21:24:54.704534+00:00,write,548.2,
