timestamp,op,latency_ms,error
2026-09-22T20:54:20.043341+00:00,point_read,1089.0,
2026-09-22T20:54:20.514122+00:00,point_read,470.2,
2026-09-22T20:54:20.928462+00:00,point_read,414.3,
2026-09-22T20:54:22.913022+00:00,scan_read,1984.6,
2026-09-22T20:54:23.237379+00:00,point_read,324.4,
2026-09-22T20:54:23.531920+00:00,point_read,294.5,
2026-09-22T20:54:23.822989+00:00,point_read,291.1,
2026-09-22T20:54:24.059097+00:00,point_read,236.1,
2026-09-22T20:54:24.457435+00:00,write,398.3,
2026-09-22T20:54:24.690248+00:00,point_read,232.8,
2026-09-22T20:54:24.986926+00:00,point_read,296.7,
2026-09-22T20:54:25.275967+00:00,point_read,289.0,
2026-09-22T20:54:25.630808+00:00,point_read,354.8,
2026-09-22T20:54:26.320551+00:00,scan_read,689.7,
2026-09-22T20:54:27.262076+00:00,scan_read,941.5,
2026-09-22T20:54:27.982197+00:00,point_read,720.1,
2026-09-22T20:54:28.582929+00:00,write,600.7,
2026-09-22T20:54:28.998168+00:00,write,415.1,
2026-09-22T20:54:29.423305+00:00,write,425.1,
2026-09-22T20:54:29.664467+00:00,point_read,241.2,
2026-09-22T20:54:30.189015+00:00,write,524.5,
2026-09-22T20:54:31.145976+00:00,scan_read,957.0,
2026-09-22T20:54:32.440120+00:00,scan_read,1294.1,
2026-09-22T20:54:33.642888+00:00,point_read,1202.8,
2026-09-22T20:54:34.118700+00:00,point_read,475.8,
2026-09-22T20:54:34.550533+00:00,point_read,431.8,
2026-09-22T20:54:34.805674+00:00,point_read,255.1,
2026-09-22T20:54:35.079445+00:00,point_read,273.8,
2026-09-22T20:54:35.396796+00:00,point_read,317.4,
2026-09-22T20:54:35.980669+00:00,scan_read,583.9,
2026-09-22T20:54:36.273342+00:00,point_read,292.1,
2026-09-22T20:54:36.707607+00:00,write,434.3,
2026-09-22T20:54:37.208172+00:00,point_read,500.6,
2026-09-22T20:54:37.877519+00:00,point_read,669.3,
