timestamp,op,latency_ms,error
2026-09-23T21:33:31.990356+00:00,write,227.9,
2026-09-23T21:33:32.202131+00:00,point_read,211.2,
2026-09-23T21:33:32.468225+00:00,point_read,266.1,
2026-09-23T21:33:32.796593+00:00,point_read,328.4,
2026-09-23T21:33:33.424207+00:00,scan_read,627.6,
2026-09-23T21:33:33.816890+00:00,write,392.7,
2026-09-23T21:33:34.544319+00:00,scan_read,727.4,
2026-09-23T21:33:34.942286+00:00,write,397.0,
2026-09-23T21:33:35.435485+00:00,point_read,493.2,
2026-09-23T21:33:35.838150+00:00,point_read,402.6,
2026-09-23T21:33:36.347293+00:00,point_read,509.1,
2026-09-23T21:33:37.377922+00:00,scan_read,1030.1,
2026-09-23T21:34:08.301816+00:00,point_read,30922.9,
2026-09-23T21:34:08.725784+00:00,point_read,422.9,
2026-09-23T21:34:09.746335+00:00,scan_read,1020.6,
2026-09-23T21:34:10.127299+00:00,scan_read,381.0,
2026-09-23T21:34:10.429451+00:00,scan_read,302.2,
2026-09-23T21:34:10.785552+00:00,scan_read,356.1,
2026-09-23T21:34:11.209604+00:00,write,424.1,
2026-09-23T21:34:11.527619+00:00,write,318.0,
2026-09-23T21:34:11.839028+00:00,point_read,310.9,
2026-09-23T21:34:12.129056+00:00,write,290.0,
2026-09-23T21:34:12.431334+00:00,scan_read,301.8,
2026-09-23T21:34:12.770352+00:00,write,339.0,
2026-09-23T21:34:13.071856+00:00,scan_read,301.5,
2026-09-23T21:34:13.393693+00:00,scan_read,321.8,
2026-09-23T21:34:13.816517+00:00,scan_read,422.8,
2026-09-23T21:34:14.121686+00:00,point_read,305.2,
2026-09-23T21:34:14.311782+00:00,point_read,190.1,
2026-09-23T21:34:14.543635+00:00,point_read,231.9,
2026-09-23T21:34:14.917396+00:00,scan_read,372.8,
2026-09-23T21:34:15.191051+00:00,point_read,273.7,
2026-09-23T21:34:15.407004+00:00,point_read,216.0,
2026-09-23T21:34:15.749752+00:00,scan_read,342.7,
2026-09-23T21:34:15.970495+00:00,point_read,220.7,
2026-09-23T21:34:16.371555+00:00,point_read,401.1,
2026-09-23T21:34:16.622131+00:00,point_read,250.6,
2026-09-23T21:34:16.924119+00:00,write,302.0,
2026-09-23T21:34:17.107179+00:00,point_read,183.1,
2026-09-23T21:34:17.333361+00:00,point_read,226.2,
2026-09-23T21:34:17.652400+00:00,scan_read,319.0,
2026-09-23T21:34:17.856537+00:00,point_read,203.6,
2026-09-23T21:34:18.195305+00:00,write,338.8,
2026-09-23T21:34:18.489644+00:00,write,294.3,
2026-09-23T21:34:18.936126+00:00,scan_read,446.5,
2026-09-23T21:34:19.128515+00:00,point_read,192.4,
2026-09-23T21:34:19.321113+00:00,point_read,192.6,
2026-09-23T21:34:19.659527+00:00,scan_read,338.4,
2026-09-23T21:34:20.091638+00:00,write,432.1,
2026-09-23T21:34:20.331636+00:00,point_read,240.0,
2026-09-23T21:34:20.705292+00:00,point_read,373.7,
2026-09-23T21:34:21.065061+00:00,point_read,359.8,
2026-09-23T21:34:21.326095+00:00,point_read,260.5,
2026-09-23T21:34:21.606072+00:00,point_read,279.8,
2026-09-23T21:34:21.994973+00:00,write,388.9,
2026-09-23T21:34:22.431866+00:00,write,436.9,
2026-09-23T21:34:22.827131+00:00,write,395.3,
2026-09-23T21:34:23.216392+00:00,point_read,388.7,
2026-09-23T21:34:23.567704+00:00,point_read,351.3,
2026-09-23T21:34:24.096472+00:00,write,528.8,
2026-09-23T21:34:24.334740+00:00,point_read,238.3,
2026-09-23T21:34:24.730644+00:00,scan_read,395.4,
2026-09-23T21:34:24.993419+00:00,point_read,262.8,
2026-09-23T21:34:25.318034+00:00,point_read,324.6,
2026-09-23T21:34:25.612076+00:00,point_read,294.0,
2026-09-23T21:34:25.856015+00:00,point_read,243.9,
2026-09-23T21:34:26.137994+00:00,point_read,282.0,
2026-09-23T21:34:26.369284+00:00,point_read,231.3,
2026-09-23T21:34:26.625175+00:00,point_read,255.9,
2026-09-23T21:34:26.808062+00:00,point_read,182.9,
2026-09-23T21:34:27.096983+00:00,write,288.9,
2026-09-23T21:34:27.315336+00:00,point_read,218.4,
2026-09-23T21:34:27.920552+00:00,point_read,605.2,
2026-09-23T21:34:28.825780+00:00,scan_read,905.2,
2026-09-23T21:34:29.066420+00:00,point_read,240.6,
2026-09-23T21:34:29.315695+00:00,point_read,249.3,
2026-09-23T21:34:29.578348+00:00,point_read,262.1,
2026-09-23T21:34:29.930491+00:00,write,352.1,
2026-09-23T21:34:30.218150+00:00,write,287.7,
2026-09-23T21:34:30.483901+00:00,point_read,265.8,
2026-09-23T21:34:30.720740+00:00,point_read,236.8,
2026-09-23T21:34:31.065643+00:00,scan_read,344.9,
2026-09-23T21:34:31.380334+00:00,write,314.7,
2026-09-23T21:34:31.690375+00:00,write,310.0,
2026-09-23T21:34:31.915027+00:00,point_read,224.7,
2026-09-23T21:34:32.212819+00:00,scan_read,297.8,
2026-09-23T21:34:32.400203+00:00,point_read,187.4,
2026-09-23T21:34:32.820515+00:00,write,420.3,
2026-09-23T21:34:33.173605+00:00,write,353.1,
2026-09-23T21:34:33.484331+00:00,write,310.7,
2026-09-23T21:34:33.766233+00:00,point_read,281.9,
2026-09-23T21:34:34.123340+00:00,scan_read,357.1,
2026-09-23T21:34:34.447256+00:00,write,323.9,
2026-09-23T21:34:34.821622+00:00,scan_read,374.4,
2026-09-23T21:34:35.066044+00:00,point_read,244.4,
2026-09-23T21:34:35.557948+00:00,scan_read,491.9,
2026-09-23T21:34:35.885010+00:00,write,327.0,
2026-09-23T21:34:36.165569+00:00,point_read,280.6,
2026-09-23T21:34:36.418693+00:00,point_read,253.1,
2026-09-23T21:34:36.669428+00:00,point_read,250.7,
2026-09-23T21:34:37.176328+00:00,write,506.9,
2026-09-23T21:34:37.612121+00:00,point_read,435.8,
2026-09-23T21:34:38.033643+00:00,scan_read,421.5,
2026-09-23T21:34:38.367493+00:00,write,333.8,
2026-09-23T21:34:38.607361+00:00,point_read,239.9,
2026-09-23T21:34:38.918141+00:00,point_read,310.8,
2026-09-23T21:34:39.268280+00:00,scan_read,350.1,
2026-09-23T21:34:39.621894+00:00,scan_read,353.6,
2026-09-23T21:34:39.825905+00:00,point_read,204.0,
2026-09-23T21:34:40.034107+00:00,point_read,207.7,
2026-09-23T21:34:40.234417+00:00,point_read,199.8,
2026-09-23T21:34:40.441786+00:00,point_read,207.2,
2026-09-23T21:34:40.813469+00:00,write,371.7,
2026-09-23T21:34:41.118976+00:00,scan_read,305.5,
2026-09-23T21:34:41.363085+00:00,point_read,244.1,
2026-09-23T21:34:41.580868+00:00,point_read,217.2,
2026-09-23T21:34:41.833069+00:00,point_read,252.2,
2026-09-23T21:34:42.028330+00:00,point_read,195.3,
2026-09-23T21:34:42.374956+00:00,write,346.6,
2026-09-23T21:34:42.706435+00:00,write,331.5,
2026-09-23T21:34:43.009179+00:00,scan_read,302.7,
2026-09-23T21:34:43.315221+00:00,write,306.0,
2026-09-23T21:34:43.626312+00:00,point_read,311.1,
2026-09-23T21:34:43.944186+00:00,point_read,317.9,
2026-09-23T21:34:44.311101+00:00,scan_read,366.9,
2026-09-23T21:34:44.578524+00:00,point_read,267.4,
2026-09-23T21:34:44.949512+00:00,write,371.0,
2026-09-23T21:34:45.402237+00:00,scan_read,452.7,
2026-09-23T21:34:45.917203+00:00,scan_read,515.0,
2026-09-23T21:34:46.407729+00:00,write,490.5,
2026-09-23T21:34:46.757505+00:00,write,349.8,
2026-09-23T21:34:47.052637+00:00,scan_read,295.1,
2026-09-23T21:34:47.240412+00:00,point_read,187.8,
2026-09-23T21:34:47.567172+00:00,write,326.8,
2026-09-23T21:34:47.789696+00:00,point_read,222.5,
2026-09-23T21:34:48.141972+00:00,scan_read,352.3,
2026-09-23T21:34:48.501479+00:00,scan_read,359.5,
2026-09-23T21:34:48.924747+00:00,scan_read,423.3,
2026-09-23T21:34:49.239209+00:00,write,313.9,
2026-09-23T21:34:49.453771+00:00,point_read,214.0,
2026-09-23T21:34:49.654094+00:00,point_read,199.8,
2026-09-23T21:34:49.904743+00:00,point_read,250.6,
2026-09-23T21:34:50.148955+00:00,point_read,244.2,
2026-09-23T21:34:50.565382+00:00,scan_read,416.4,
2026-09-23T21:34:50.784455+00:00,point_read,219.1,
2026-09-23T21:34:51.144920+00:00,scan_read,360.5,
2026-09-23T21:34:51.347524+00:00,point_read,202.6,
2026-09-23T21:34:51.581837+00:00,point_read,234.3,
2026-09-23T21:34:51.883170+00:00,scan_read,301.3,
2026-09-23T21:34:52.106863+00:00,point_read,223.7,
2026-09-23T21:34:52.319668+00:00,point_read,212.3,
2026-09-23T21:34:52.563606+00:00,point_read,243.9,
2026-09-23T21:34:52.824806+00:00,point_read,261.2,
2026-09-23T21:34:53.017054+00:00,point_read,192.2,
2026-09-23T21:34:53.255442+00:00,point_read,238.4,
2026-09-23T21:34:53.458544+00:00,point_read,203.1,
2026-09-23T21:34:53.782397+00:00,write,323.9,
2026-09-23T21:34:54.097856+00:00,scan_read,315.5,
2026-09-23T21:34:54.285335+00:00,point_read,187.5,
2026-09-23T21:34:54.562632+00:00,point_read,277.3,
2026-09-23T21:34:54.767167+00:00,point_read,204.5,
2026-09-23T21:34:55.202998+00:00,write,435.6,
2026-09-23T21:34:55.408460+00:00,point_read,205.5,
2026-09-23T21:34:55.803365+00:00,write,394.9,
2026-09-23T21:34:56.018256+00:00,point_read,214.9,
2026-09-23T21:34:56.466463+00:00,write,448.2,
2026-09-23T21:34:56.676606+00:00,point_read,210.1,
2026-09-23T21:34:57.070075+00:00,write,393.5,
2026-09-23T21:34:57.343210+00:00,point_read,273.1,
2026-09-23T21:34:57.664401+00:00,write,321.2,
2026-09-23T21:34:57.951175+00:00,write,286.6,
2026-09-23T21:34:58.133407+00:00,point_read,182.2,
2026-09-23T21:34:58.363526+00:00,point_read,230.1,
2026-09-23T21:34:58.607228+00:00,point_read,243.7,
2026-09-23T21:34:59.046828+00:00,scan_read,439.6,
2026-09-23T21:34:59.459634+00:00,scan_read,412.8,
2026-09-23T21:34:59.878996+00:00,write,419.4,
2026-09-23T21:35:00.165659+00:00,point_read,286.7,
2026-09-23T21:35:00.403216+00:00,point_read,237.6,
2026-09-23T21:35:00.833212+00:00,write,430.0,
2026-09-23T21:35:01.198602+00:00,write,364.9,
2026-09-23T21:35:01.670921+00:00,scan_read,472.3,
2026-09-23T21:35:01.928107+00:00,point_read,257.2,
